timestr,cell,temperature,dewpoint,CAPE,winddir,windspeed,spread
2021-06-02 11:29:04,1,22.65999984741211,9.960000038146973,0.0,125.53767395019531,6.193674087524414,12.699999809265137
2021-06-02 11:35:28,1,23.139999389648438,9.199999809265137,17.0,97.7651596069336,7.993297576904297,13.9399995803833
2021-06-02 11:39:44,1,23.139999389648438,9.199999809265137,17.0,97.7651596069336,7.993297576904297,13.9399995803833
2021-06-02 11:44:00,1,23.139999389648438,9.199999809265137,17.0,97.7651596069336,7.993297576904297,13.9399995803833
2021-06-02 11:50:24,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 11:54:40,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 11:58:56,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 12:05:20,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 12:09:36,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 12:13:52,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 12:20:16,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 12:24:32,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 12:28:48,1,23.540000915527344,8.619999885559082,7.0,103.39249420166016,7.771330833435059,14.920001029968262
2021-06-02 12:35:12,1,23.809999465942383,8.680000305175781,161.0,97.85331726074219,10.538843154907227,15.129999160766602
2021-06-02 12:39:28,1,23.809999465942383,8.680000305175781,161.0,97.85331726074219,10.538843154907227,15.129999160766602
2021-06-02 12:43:44,1,23.809999465942383,8.680000305175781,161.0,97.85331726074219,10.538843154907227,15.129999160766602
2021-06-02 12:50:08,1,23.809999465942383,8.680000305175781,161.0,97.85331726074219,10.538843154907227,15.129999160766602
2021-06-02 12:54:24,1,23.809999465942383,8.680000305175781,161.0,97.85331726074219,10.538843154907227,15.129999160766602
2021-06-02 12:58:40,1,23.739999771118164,9.369999885559082,160.0,101.68936157226562,10.661107063293457,14.369999885559082
2021-06-02 13:05:04,1,23.739999771118164,9.369999885559082,160.0,101.68936157226562,10.661107063293457,14.369999885559082
2021-06-02 13:09:20,1,23.739999771118164,9.369999885559082,160.0,101.68936157226562,10.661107063293457,14.369999885559082
2021-06-02 13:13:36,1,23.739999771118164,9.369999885559082,160.0,101.68936157226562,10.661107063293457,14.369999885559082
2021-06-02 13:20:00,1,23.739999771118164,9.369999885559082,160.0,101.68936157226562,10.661107063293457,14.369999885559082
2021-06-02 13:24:16,1,23.739999771118164,9.369999885559082,160.0,101.68936157226562,10.661107063293457,14.369999885559082
2021-06-02 13:28:32,1,23.739999771118164,9.369999885559082,160.0,101.68936157226562,10.661107063293457,14.369999885559082
2021-06-02 13:34:56,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 13:39:12,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 13:45:36,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 13:49:52,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 13:54:08,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 14:00:32,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 14:04:48,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 14:09:04,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 14:15:28,1,23.43000030517578,9.59000015258789,63.0,104.42076873779297,13.009902954101562,13.84000015258789
2021-06-02 14:19:44,1,23.469999313354492,9.289999961853027,77.0,108.43494415283203,12.522619247436523,14.179999351501465
2021-06-02 14:24:00,1,23.469999313354492,9.289999961853027,77.0,108.43494415283203,12.522619247436523,14.179999351501465
2021-06-02 14:30:24,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-02 14:34:40,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-02 14:38:56,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-02 14:45:20,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-02 14:49:36,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-02 14:56:00,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-02 15:00:16,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-02 15:04:32,1,21.5,11.680000305175781,23.0,112.61986541748047,14.039999008178711,9.819999694824219
2021-06-04 01:14:40,1,16.440000534057617,14.949999809265137,364.0,180.0,1.4399999380111694,1.4900007247924805
2021-06-04 01:18:56,1,16.440000534057617,14.949999809265137,364.0,180.0,1.4399999380111694,1.4900007247924805
2021-06-04 01:25:20,1,16.440000534057617,14.949999809265137,364.0,180.0,1.4399999380111694,1.4900007247924805
2021-06-04 01:29:36,1,16.600000381469727,14.90999984741211,82.0,15.945404052734375,2.6208393573760986,1.6900005340576172
2021-06-04 01:33:52,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 01:40:16,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 01:44:32,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 01:48:48,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 01:55:12,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 01:59:28,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 02:03:44,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 02:10:08,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 02:14:24,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 02:18:40,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 02:25:04,1,15.979999542236328,14.59000015258789,87.0,11.309921264648438,1.8356469869613647,1.3899993896484375
2021-06-04 02:29:20,1,17.31999969482422,14.710000038146973,49.0,153.43495178222656,1.6099690198898315,2.609999656677246
2021-06-04 02:33:36,1,16.700000762939453,14.520000457763672,71.0,211.6074981689453,5.495161056518555,2.1800003051757812
2021-06-04 02:40:00,1,16.700000762939453,14.520000457763672,71.0,211.6074981689453,5.495161056518555,2.1800003051757812
2021-06-04 02:44:16,1,16.700000762939453,14.520000457763672,71.0,211.6074981689453,5.495161056518555,2.1800003051757812
2021-06-04 02:48:32,1,16.700000762939453,14.520000457763672,71.0,211.6074981689453,5.495161056518555,2.1800003051757812
2021-06-04 02:54:56,1,16.700000762939453,14.520000457763672,71.0,211.6074981689453,5.495161056518555,2.1800003051757812
2021-06-04 02:59:12,1,16.700000762939453,14.520000457763672,71.0,211.6074981689453,5.495161056518555,2.1800003051757812
2021-06-04 03:05:36,1,17.1200008392334,14.550000190734863,29.0,285.9454040527344,2.6208393573760986,2.570000648498535
2021-06-04 03:09:52,1,17.1200008392334,14.550000190734863,29.0,285.9454040527344,2.6208393573760986,2.570000648498535
2021-06-04 03:14:08,1,17.1200008392334,14.550000190734863,29.0,285.9454040527344,2.6208393573760986,2.570000648498535
2021-06-04 03:20:32,1,17.530000686645508,14.920000076293945,20.0,315.0,0.5091168880462646,2.6100006103515625
2021-06-04 03:24:48,1,17.530000686645508,14.920000076293945,20.0,315.0,0.5091168880462646,2.6100006103515625
2021-06-04 03:29:04,1,17.530000686645508,14.920000076293945,20.0,315.0,0.5091168880462646,2.6100006103515625
2021-06-04 03:35:28,1,16.889999389648438,14.920000076293945,22.0,225.0,1.0182337760925293,1.9699993133544922
2021-06-04 03:39:44,1,16.889999389648438,14.920000076293945,22.0,225.0,1.0182337760925293,1.9699993133544922
2021-06-04 03:44:00,1,16.889999389648438,14.920000076293945,22.0,225.0,1.0182337760925293,1.9699993133544922
2021-06-04 03:50:24,1,16.889999389648438,14.920000076293945,22.0,225.0,1.0182337760925293,1.9699993133544922
2021-06-04 03:54:40,1,16.889999389648438,14.920000076293945,22.0,225.0,1.0182337760925293,1.9699993133544922
2021-06-04 03:50:24,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 03:54:40,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 03:58:56,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 04:05:20,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 04:09:36,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 04:13:52,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 04:20:16,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 04:24:32,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 04:28:48,2,14.569999694824219,12.880000114440918,30.0,243.43495178222656,4.0249223709106445,1.6899995803833008
2021-06-04 04:35:12,2,16.459999084472656,13.760000228881836,28.0,240.255126953125,5.804825305938721,2.6999988555908203
2021-06-04 04:39:28,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 04:39:28,2,16.459999084472656,13.760000228881836,28.0,240.255126953125,5.804825305938721,2.6999988555908203
2021-06-04 04:43:44,2,16.459999084472656,13.760000228881836,28.0,240.255126953125,5.804825305938721,2.6999988555908203
2021-06-04 04:50:08,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 04:54:24,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 04:58:40,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 05:05:04,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 05:09:20,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 05:13:36,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 05:20:00,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 05:24:16,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 05:28:32,2,16.6299991607666,13.920000076293945,45.0,273.0127868652344,6.849466800689697,2.7099990844726562
2021-06-04 05:34:56,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 05:39:12,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 05:45:36,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 05:49:52,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 05:54:08,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 06:00:32,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 06:04:48,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 06:09:04,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 06:15:28,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 06:19:44,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 06:24:00,2,17.760000228881836,14.449999809265137,40.0,243.43495178222656,5.634891033172607,3.310000419616699
2021-06-04 06:30:24,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 06:34:40,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 06:38:56,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 06:45:20,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 06:49:36,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 06:56:00,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 07:00:16,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 07:04:32,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 07:08:48,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 07:15:12,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 07:19:28,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 07:23:44,2,18.0,14.020000457763672,465.0,227.12109375,6.877789497375488,3.979999542236328
2021-06-04 07:30:08,2,18.59000015258789,14.359999656677246,737.0,226.54815673828125,9.422101020812988,4.2300004959106445
